501.29745	83.766495
442.31796	107.82082
458.1041	121.61513
521.1572	64.18881
464.00287	128.30016
527.75934	86.07933
506.68277	121.6381
436.09747	79.919876
512.48517	127.370705
435.61835	104.313736
509.2233	51.929466
467.52457	133.0494
460.05624	44.376823
510.59732	78.60466
432.85938	109.472206
466.92993	44.26171
525.7184	98.19476
474.74374	122.15061
527.6571	75.35011
488.62762	122.86908
506.05386	49.22678
523.59186	80.64436
442.25043	62.678093
491.51724	43.804253
519.53156	104.6588
453.1347	52.286736
459.23187	40.091785
455.56635	127.0364
458.56998	56.78849
193.69385	94.10313
132.21164	54.86375
150.24977	37.444084
208.18027	74.00543
168.81886	56.42987
205.52824	64.23722
159.0646	92.5439
176.43652	33.6167
141.79971	88.01994
140.63162	55.59836
133.93057	89.51787
199.37723	78.443
136.49527	45.66073
212.87119	58.5342
141.14835	99.744545
168.36478	33.031162
125.9625	80.01639
129.94125	66.19242
201.13388	60.70527
148.31114	100.76657
159.90501	47.075325
202.83914	90.30392
162.16328	109.67672
182.86552	33.30075
168.76605	106.82478
203.08955	31.17751
189.16	101.775085
135.78844	72.74121
167.04782	543.6706
165.35706	576.3912
153.97728	565.67505
172.67886	573.7103
156.0165	572.988
174.73984	544.4037
178.9702	542.4373
163.8632	571.53015
182.91116	550.8717
185.03024	558.1301
156.83786	547.3242
187.81241	552.2179
857.60095	401.8705
853.42786	374.87057
868.91614	390.0246
844.1754	388.50226
860.9842	372.3908
853.58057	397.977
849.22815	376.0872
867.5633	378.8382
843.4381	380.00958
856.38983	387.3963
865.88055	397.3347
148.0091	409.73477
158.53815	430.14175
166.31064	392.6425
184.4764	408.68765
149.76973	418.76166
151.44724	427.4146
182.16736	394.3322
180.58693	428.82208
158.08304	396.16672
191.23582	408.13586
159.14954	436.3056
189.70886	401.41806
188.71469	431.187
149.73741	396.6436
171.32675	393.14252
181.12958	433.21198
746.3518	373.34525
757.1244	374.82904
744.1775	397.2066
744.49695	368.10077
761.89795	401.0553
