811.5963	387.7874
803.90936	389.0197
807.9767	381.8799
813.95184	395.66803
798.09656	384.808
817.81604	381.43564
801.6981	397.8993
804.0679	376.09097
818.19946	389.73438
797.1062	391.7935
811.9994	376.14307
807.788	397.1508
798.1842	379.53818
172.73138	559.62683
166.3234	565.7587
168.10802	555.79724
175.27951	565.7162
160.70258	560.6081
180.09154	555.1408
166.9022	573.29987
164.95992	550.2612
181.68279	563.63293
158.37964	567.14435
174.28294	551.1957
174.66292	572.2648
158.9016	555.0426
176.01465	403.80786
168.69098	406.24078
165.00932	397.68243
180.50182	409.74252
159.34308	404.6679
171.3862	396.07962
171.73987	411.7077
155.08139	392.4405
182.51408	398.40146
161.2115	413.22284
167.79459	386.26932
177.55826	417.0184
156.38695	400.05893
182.61488	391.13596
168.14313	418.73984
162.71048	391.65973
184.89865	405.7393
154.05789	409.6879
174.0611	389.76892
753.85254	395.04062
743.46594	383.38745
752.47784	387.06717
745.54926	389.7464
745.8532	374.50418
759.7105	389.01767
736.6564	390.07715
754.6453	379.86978
751.5002	401.5413
740.39087	376.2179
763.65405	384.8351
738.0499	395.79086
751.3065	374.3585
759.9995	396.12286
736.3063	382.71524
759.411	375.91614
745.01056	397.31628
397.28766	378.94675
407.89566	394.20236
387.9094	387.86786
397.80414	372.37845
397.50238	392.32196
390.7636	382.18124
400.00092	388.59848
388.01974	393.96024
390.4875	373.45526
402.35773	403.43912
377.57086	389.90848
403.14368	380.15103
396.6209	400.51245
383.20587	372.49927
408.49536	383.68555
376.47598	397.0539
399.87692	366.4229
408.39426	404.01324
382.73663	381.60388
411.44418	376.79233
387.2736	407.59708
391.25824	365.1816
416.80023	393.61542
372.6863	383.6741
409.2319	371.5248
393.47668	408.02374
375.69348	378.5718
412.77734	387.0635
383.13885	399.25034
496.68204	378.954
501.81894	397.5766
497.09418	385.02826
501.3265	375.22876
496.7982	394.7998
491.1762	377.64752
512.9619	394.16962
489.0957	392.2574
511.10117	380.16266
497.18384	404.74442
485.24585	383.96735
506.16302	389.16464
490.31927	401.23776
493.74054	369.32858
513.63135	400.2872
479.32562	389.03586
512.2715	375.2289
500.64566	389.43475
486.72516	372.27066
514.6487	388.53192
484.5432	397.67682
503.3759	368.3128
504.98242	404.4089
481.58008	377.3968
516.82715	382.07272
165.67441	194.22786
166.73752	176.65585
173.51834	189.3693
161.2519	197.8891
179.6705	168.45122
170.69635	202.34126
156.91428	179.83646
177.30869	182.26242
152.86687	201.54684
166.23009	190.23897
179.24759	200.7068
156.3613	187.70494
181.10684	176.02013
174.7576	207.60013
157.66582	170.91542
183.2507	186.09143
151.9277	193.64444
173.24692	171.76645
187.07542	199.79582
150.38765	178.96362
187.39748	179.73575
162.33469	205.33414
163.83618	172.20555
183.657	192.4404
845.35974	388.13297
857.5309	376.74872
855.7882	390.60294
848.24774	376.83667
863.5404	387.88568
845.43555	394.48746
853.18665	381.7412
860.8177	395.62698
844.8353	382.47937
860.83026	382.19363
852.3627	396.1448
459.19977	80.12953
490.1031	72.72868
467.94815	89.7791
485.17252	72.491455
488.75797	113.67607
478.53818	92.4975
483.4305	85.08089
468.84888	101.90617
475.57745	82.921524
485.74448	91.210236
452.00677	92.512794
493.62466	68.97592
483.9782	100.98776
475.1188	63.039906
492.1342	93.872665
464.47137	95.55241
473.69052	72.53094
496.13983	100.312805
454.53525	74.01333
492.85068	84.78415
476.72528	111.22804
484.55396	62.728905
503.0666	91.82865
459.604	98.207565
502.15387	74.78359
482.86166	109.022095
463.8998	68.54669
502.41107	84.24495
467.7719	110.574524
465.19287	79.12715
168.65558	309.81125
162.52448	296.72983
186.75209	289.50385
159.5089	307.83145
165.29387	286.84122
176.09978	296.55267
163.60672	302.21957
170.69821	304.36777
174.1942	320.1562
154.4835	287.2994
183.65855	296.05237
163.24911	319.0747
171.7382	290.1442
186.74556	304.86087
150.56914	302.95233
179.84816	284.33514
169.38712	315.67722
159.75656	291.08466
178.52542	306.96518
157.59012	313.05246
171.749	283.5512
184.1702	314.45374
155.8046	301.18256
164.20914	49.896687
172.16263	74.0341
171.21829	56.530315
167.44324	67.55114
175.25072	60.959064
181.79698	55.427696
170.20482	87.21043
150.4747	57.394855
177.07321	71.0599
157.05502	65.67227
174.04034	49.72785
174.64714	81.59411
161.84853	59.789177
190.81908	56.729645
163.52948	84.14653
156.9042	54.8372
188.21597	69.00666
153.41878	80.19784
165.92271	43.80706
182.85423	81.237015
150.03069	64.65724
185.33931	62.867348
163.85147	75.20498
158.4089	48.11487
185.89038	74.77181
152.54083	74.015205
182.3788	49.96063
790.8341	60.345314
781.7377	47.790607
796.8288	55.256855
783.7302	53.699432
791.9099	48.812042
795.9155	73.195366
769.90076	57.90915
798.9408	49.18729
785.6803	65.86075
778.6641	41.249382
795.6424	67.145615
771.6899	68.0234
794.7279	42.580933
792.1374	78.998795
769.55695	50.662403
808.0604	56.905937
777.0594	73.56398
787.42554	37.6381
804.2881	67.34233
778.5344	63.201576
805.1078	45.240673
785.45056	74.149796
776.3324	50.857296
800.28595	61.417564
167.25003	493.03198
174.40631	473.99127
173.85619	493.2879
165.5109	486.36774
176.761	487.30728
167.44495	500.22247
161.40971	474.95346
182.25333	493.29492
158.01205	494.22525
174.85464	481.14526
174.13062	502.35138
159.53891	483.6966
183.6366	484.47632
160.18704	501.32928
167.83133	478.5809
178.67294	498.18427
153.27083	487.06113
600.5053	378.24664
593.9	392.7646
587.8539	375.17416
598.1266	386.06122
575.6078	393.02982
598.2492	369.36224
595.3944	398.15314
580.1496	380.9918
605.03186	386.1225
588.5229	398.82196
590.6634	387.2644
605.39044	393.71695
584.02454	387.96982
607.49304	374.74292
597.587	406.12622
581.71204	374.05243
611.1583	389.42938
580.84174	396.48688
594.0248	378.21048
602.5991	400.03937
574.0008	385.2127
612.4564	381.13568
583.42285	402.55957
589.6651	369.07208
692.3595	389.97247
662.9621	392.12518
676.21796	381.30853
682.2947	396.96417
665.8349	376.53308
681.51483	385.94867
675.58014	387.1873
677.08264	371.85828
689.3905	396.0561
668.8222	387.7861
689.13336	376.00314
675.44055	393.64044
671.1473	373.60553
686.5921	384.98535
666.8214	398.8158
682.9116	373.61285
685.06976	402.68707
662.0406	382.31644
694.7202	382.01538
674.63184	401.9949
