672.041	380.1234
652.6471	384.29074
661.84094	371.15247
659.4132	381.90607
656.1115	374.0716
669.42346	372.54172
655.52045	393.12387
646.4364	368.5699
675.3097	386.7409
646.7035	383.06427
662.607	361.64014
661.9731	391.92035
649.05286	375.04205
674.1173	371.89908
648.8916	390.47946
653.7641	366.51898
664.953	385.1608
642.86566	378.3976
666.2814	367.17923
539.5103	391.71936
542.4806	373.95172
538.50464	378.65894
534.01685	383.42938
548.662	371.2247
543.20966	385.8787
531.3233	372.87128
547.5634	379.00266
529.2898	390.55597
527.7297	367.05466
553.092	382.01196
526.76135	380.911
543.2489	361.93298
543.3249	396.41785
522.3335	369.61966
554.16016	375.61884
523.04285	387.2046
535.7992	364.66544
549.31195	391.61035
520.5285	376.61862
552.2514	363.9788
802.4413	386.81293
798.5041	368.43555
812.87335	380.67053
796.56415	379.7957
810.14276	369.3117
805.2807	380.7956
793.6348	374.43408
811.95135	375.00415
795.8771	386.30344
803.42633	371.04807
810.151	387.55542
172.90833	534.04663
179.078	529.52057
177.72025	539.57904
171.55338	525.56604
184.89851	535.9689
167.65727	539.0336
178.28906	522.4132
182.8822	543.6637
164.76486	530.97186
185.63858	529.463
172.34128	544.5043
172.33456	361.99643
184.54135	365.05722
161.61423	366.25238
178.9801	367.40826
177.8345	374.76642
164.96036	357.32523
188.64153	360.79233
173.84976	368.16754
176.1019	355.7264
187.652	379.11826
160.02243	372.08322
183.93257	355.12866
172.22816	380.2757
170.8229	351.7472
189.19423	371.84344
168.19974	372.5087
179.9158	348.69675
180.21219	381.68115
859.14014	376.1751
876.4081	373.85165
864.7508	385.4078
867.95605	372.3052
877.5449	384.93817
859.82263	382.38715
872.4385	368.99457
870.4696	387.35394
862.20917	370.3504
874.1053	379.39484
164.00694	67.16829
180.89241	45.417477
172.89542	56.353374
201.45554	40.037544
194.33965	36.636826
166.99341	58.66625
163.85463	47.5489
185.54016	48.537613
174.22484	47.751366
168.60768	39.592262
179.18095	67.91197
161.6318	32.797844
193.5045	46.658833
182.86465	59.980263
173.79643	26.747272
193.1376	59.110363
161.9866	39.060158
188.06367	37.064556
191.43027	65.42805
170.109	31.67756
179.05786	40.12951
161.29425	56.08454
181.04861	27.668781
177.6241	57.38376
154.88321	45.445892
189.92648	214.06458
167.2963	230.50464
168.6755	200.65318
191.82162	222.95718
167.19865	220.14694
183.28757	218.30818
173.3514	226.52571
167.87535	209.51639
173.29362	206.79959
173.07693	220.51558
178.1768	197.13663
180.49808	227.10391
176.99625	216.84692
181.83406	208.95139
177.15663	237.76411
160.17012	203.10304
195.90993	215.32199
161.90878	230.52657
185.94193	202.37662
185.56615	230.69556
161.397	217.35982
789.93964	38.272186
774.7206	54.12378
785.079	43.14767
792.35016	62.27892
778.32996	43.891323
785.41797	30.135885
782.876	49.91069
773.099	43.383503
794.6998	47.24497
769.6139	51.930878
778.47784	34.523067
787.86066	56.15982
766.84235	36.285816
799.43823	35.96466
776.8185	62.582214
772.0313	25.132177
797.0924	57.76426
763.3693	47.860687
793.6585	31.94926
778.36237	57.768883
761.324	43.618183
801.97144	45.957058
763.6103	60.781147
785.7648	25.85698
845.3988	385.0484
829.5638	379.34808
841.29706	368.64996
834.992	382.8304
832.60706	369.25412
842.34766	379.228
828.53564	386.00616
